,,,"Haliburton, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,      60,,      10,,      50,,   93770,,   21045,,   72725,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,     145,,      90,,      55,,  245445,,  113000,,  132445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,     725,,     225,,     495,, 1026975,,  414425,,  612550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,       0,,       0,,       0,,    2225,,     715,,    1510,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,     100,,      10,,      95,,   88130,,   16590,,   71540,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,     620,,     220,,     405,,  936620,,  397120,,  539500,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,     105,,      50,,      60,,  190235,,   88535,,  101700,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,      60,,      25,,      30,,   84580,,   33150,,   51425,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,      10,,      10,,      10,,   41255,,   18020,,   23240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,      10,,       0,,      10,,    3135,,     975,,    2165,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,      20,,      15,,      10,,   52490,,   33175,,   19310,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,      10,,       0,,      10,,    8775,,    3215,,    5555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,     130,,      75,,      60,,  252275,,  162360,,   89915,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,      80,,      55,,      30,,  198775,,  136120,,   62655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,      15,,       0,,      15,,   10755,,    1765,,    8995,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,      20,,      10,,      10,,   38160,,   21440,,   16720,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,      10,,      10,,       0,,    4580,,    3030,,    1550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,    1170,,    1085,,      80,,  878300,,  779075,,   99225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,      70,,      50,,      15,,   42115,,   27365,,   14745,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,      50,,      50,,       0,,  266040,,  211240,,   54800,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,     215,,     190,,      25,,  178830,,  160160,,   18675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,       0,,     140,,      25,,     115,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,     360,,     355,,      10,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,     375,,     355,,      15,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,      95,,      90,,      10,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,     270,,     170,,     100,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,     110,,      50,,      60,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,     160,,     125,,      35,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,     850,,     145,,     705,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,      90,,      45,,      40,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,     755,,      95,,     660,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,       0,,       0,,       0,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,     455,,     250,,     210,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,     245,,      75,,     170,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      10,,      10,,       0,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,       0,,       0,,       0,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,     110,,      75,,      35,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,      95,,      90,,       0,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,       0,,       0,,       0,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,       0,,       0,,       0,,    1125,,     225,,     900,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data",157,   16070,,    7995,,    8075,,11038440,, 5342755,, 5695685,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,    7935,,    3770,,    4165,, 4961460,, 2447010,, 2514445,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,    8135,,    4230,,    3910,, 6076985,, 2895745,, 3181240,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,    7635,,    3950,,    3690,, 4786950,, 2261260,, 2525690,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,    7230,,    3755,,    3475,, 4414485,, 2081525,, 2332960,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,     405,,     190,,     215,,  372470,,  179735,,  192730,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,     500,,     280,,     215,, 1290035,,  634485,,  655545,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,     110,,      50,,      60,,  167260,,   89350,,   77910,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,       0,,       0,,       0,,  115410,,   39750,,   75655,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,      10,,       0,,       0,,  169340,,   85500,,   83840,
