,,,"York, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Mother tongue","              Konkani",,     175,,      80,,      90,,    2510,,    1195,,    1315,
"Mother tongue","              Marathi",,     430,,     210,,     225,,    5490,,    2805,,    2685,
"Mother tongue","              Nepali",,     125,,      60,,      65,,    7870,,    3915,,    3960,
"Mother tongue","              Oriya (Odia)",,      35,,      20,,      20,,     715,,     380,,     335,
"Mother tongue","              Punjabi (Panjabi)",,    9750,,    4870,,    4880,,  197060,,  100160,,   96895,
"Mother tongue","              Sindhi",,    1345,,     645,,     700,,    6840,,    3225,,    3615,
"Mother tongue","              Sinhala (Sinhalese)",,     990,,     465,,     525,,   10165,,    4925,,    5235,
"Mother tongue","              Urdu",,   14610,,    7200,,    7410,,  152385,,   76795,,   75595,
"Mother tongue","            Iranian languages",,   38475,,   19130,,   19340,,  139675,,   70270,,   69405,
"Mother tongue","              Kurdish",,     715,,     385,,     325,,    6665,,    3615,,    3050,
"Mother tongue","              Pashto",,     605,,     300,,     310,,   10950,,    5630,,    5315,
"Mother tongue","              Persian (Farsi)",,   37160,,   18450,,   18705,,  122070,,   61025,,   61040,
"Mother tongue","            Indo-Iranian languages; n.i.e.",,     255,,     130,,     120,,    2565,,    1350,,    1215,
"Mother tongue","          Italic (Romance) languages",,   83175,,   39815,,   43360,,  614525,,  295030,,  319490,
"Mother tongue","            Catalan",,      20,,       5,,      10,,     285,,     150,,     135,
"Mother tongue","            Italian",,   54685,,   26400,,   28280,,  231040,,  112440,,  118600,
"Mother tongue","            Portuguese",,    7440,,    3480,,    3965,,  150000,,   72280,,   77715,
"Mother tongue","            Romanian",,    6560,,    3115,,    3445,,   41755,,   19565,,   22190,
"Mother tongue","            Spanish",,   14440,,    6795,,    7640,,  191025,,   90390,,  100630,
"Mother tongue","            Italic (Romance) languages; n.i.e.",,      40,,      20,,      20,,     420,,     200,,     215,
"Mother tongue","        Japanese",,    1165,,     425,,     740,,   13260,,    4590,,    8670,
"Mother tongue","        Kartvelian languages",,     190,,     105,,      90,,    1200,,     635,,     565,
"Mother tongue","          Georgian",,     185,,     105,,      85,,    1200,,     635,,     565,
"Mother tongue","        Korean",,   12955,,    6155,,    6805,,   69775,,   32035,,   37740,
"Mother tongue","        Mongolic languages",,      20,,      10,,      10,,     405,,     180,,     220,
"Mother tongue","          Mongolian",,      20,,      10,,      10,,     405,,     180,,     225,
"Mother tongue","        Niger-Congo languages",,    1410,,     680,,     730,,   35760,,   16705,,   19050,
"Mother tongue","          Akan (Twi)",,     385,,     185,,     200,,    9695,,    4510,,    5190,
"Mother tongue","          Bamanankan",,       5,,       5,,       0,,     140,,      60,,      80,
"Mother tongue","          Edo",,      40,,      20,,      15,,    1140,,     475,,     670,
"Mother tongue","          Ewe",,      40,,      20,,      20,,     560,,     270,,     295,
"Mother tongue","          Fulah (Pular; Pulaar; Fulfulde)",,      15,,       5,,      10,,     365,,     180,,     185,
"Mother tongue","          Ga",,      30,,      15,,      15,,     600,,     275,,     325,
"Mother tongue","          Ganda",,      25,,      15,,      15,,     760,,     360,,     400,
"Mother tongue","          Igbo",,     140,,      70,,      75,,    2090,,    1080,,    1010,
"Mother tongue","          Lingala",,      10,,       5,,       5,,     850,,     365,,     485,
"Mother tongue","          Rundi (Kirundi)",,       5,,       5,,       5,,    1430,,     640,,     785,
"Mother tongue","          Kinyarwanda (Rwanda)",,      10,,       0,,      10,,    1330,,     545,,     785,
"Mother tongue","          Shona",,      35,,      15,,      20,,    1455,,     660,,     790,
"Mother tongue","          Swahili",,     270,,     125,,     145,,    5525,,    2540,,    2985,
"Mother tongue","          Wolof",,       0,,       0,,       0,,     290,,     145,,     150,
"Mother tongue","          Yoruba",,     225,,     120,,     105,,    4365,,    2260,,    2105,
"Mother tongue","          Niger-Congo languages; n.i.e.",,     170,,      85,,      85,,    5155,,    2345,,    2810,
"Mother tongue","        Nilo-Saharan languages",,      25,,      15,,      15,,    1610,,     810,,     800,
"Mother tongue","          Dinka",,       0,,       0,,       0,,     345,,     170,,     175,
"Mother tongue","          Nilo-Saharan languages; n.i.e.",,      30,,      10,,      15,,    1260,,     635,,     625,
"Mother tongue","        Sign languages",,     150,,      85,,      65,,    3030,,    1570,,    1455,
"Mother tongue","          American Sign Language",,      25,,      15,,      10,,    1305,,     640,,     670,
"Mother tongue","          Quebec Sign Language",,       0,,       0,,       0,,      20,,      10,,      15,
"Mother tongue","          Sign languages; n.i.e",,     125,,      75,,      55,,    1700,,     925,,     780,
"Mother tongue","        Sino-Tibetan languages",,  199205,,   94330,,  104875,,  611795,,  284865,,  326935,
"Mother tongue","          Chinese languages",,  198980,,   94225,,  104755,,  602610,,  280340,,  322270,
"Mother tongue","            Cantonese",,  108675,,   51650,,   57030,,  275315,,  128090,,  147220,
"Mother tongue","            Hakka",,    2980,,    1395,,    1585,,    6985,,    3140,,    3840,
"Mother tongue","            Mandarin",,   78965,,   37350,,   41615,,  283735,,  132275,,  151460,
"Mother tongue","            Min Dong",,     275,,     125,,     145,,     855,,     405,,     450,
"Mother tongue","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,    3615,,    1690,,    1930,,   13545,,    6240,,    7300,
"Mother tongue","            Wu (Shanghainese)",,    1795,,     810,,     990,,    6300,,    2825,,    3470,
"Mother tongue","            Chinese; n.o.s.",,    2610,,    1180,,    1430,,   15645,,    7235,,    8410,
"Mother tongue","            Chinese languages; n.i.e.",,      55,,      30,,      30,,     240,,     120,,     120,
"Mother tongue","          Tibeto-Burman languages",,     225,,     105,,     120,,    9185,,    4520,,    4660,
"Mother tongue","            Burmese",,     170,,      75,,      90,,    1640,,     775,,     865,
"Mother tongue","            Karenic languages",,       0,,       0,,       0,,    1730,,     865,,     860,
"Mother tongue","            Tibetan",,      35,,      20,,      15,,    5115,,    2530,,    2585,
"Mother tongue","            Tibeto-Burman languages; n.i.e.",,      20,,      10,,      10,,     700,,     345,,     350,
"Mother tongue","        Tai-Kadai languages",,    1030,,     435,,     595,,    8485,,    3535,,    4945,
"Mother tongue","          Lao",,     750,,     355,,     400,,    5190,,    2480,,    2710,
"Mother tongue","          Thai",,     270,,      80,,     185,,    3270,,    1045,,    2220,
"Mother tongue","          Tai-Kadai languages; n.i.e",,       5,,       5,,       5,,      25,,      10,,      15,
"Mother tongue","        Turkic languages",,    3230,,    1665,,    1570,,   22615,,   11745,,   10870,
"Mother tongue","          Azerbaijani",,     585,,     315,,     270,,    1990,,    1070,,     920,
"Mother tongue","          Turkish",,    2420,,    1240,,    1185,,   18415,,    9610,,    8810,
"Mother tongue","          Uyghur",,      20,,       5,,       5,,     515,,     255,,     260,
"Mother tongue","          Uzbek",,     100,,      45,,      55,,    1055,,     515,,     545,
"Mother tongue","          Turkic languages; n.i.e.",,     105,,      50,,      55,,     640,,     295,,     345,
"Mother tongue","        Uralic languages",,    3990,,    1820,,    2170,,   50670,,   23095,,   27570,
"Mother tongue","          Estonian",,     335,,     140,,     190,,    4205,,    1810,,    2400,
"Mother tongue","          Finnish",,     575,,     240,,     335,,    9720,,    4140,,    5580,
"Mother tongue","          Hungarian",,    3080,,    1435,,    1645,,   36740,,   17150,,   19590,
"Mother tongue","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Mother tongue","        Other languages; n.i.e.",,      80,,      35,,      40,,    1475,,     780,,     690,
"Mother tongue","  Multiple responses",,   40060,,   19300,,   20760,,  365910,,  176250,,  189660,
"Mother tongue","    English and French",,    2110,,     980,,    1135,,   54045,,   25165,,   28880,
"Mother tongue","    English and non-official language",,   35875,,   17400,,   18475,,  288285,,  140345,,  147940,
"Mother tongue","    French and non-official language",,     865,,     395,,     470,,   12565,,    5735,,    6830,
"Mother tongue","    English; French and non-official language",,    1205,,     535,,     675,,   11010,,    5000,,    6005,
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",19, 1103285,,  538500,,  564790,,13312865,, 6503875,, 6808990,
"Language spoken most often at home","  Single responses",, 1004035,,  490600,,  513435,,12522045,, 6123955,, 6398085,
"Language spoken most often at home","    Official languages",,  687865,,  340820,,  347050,,10605725,, 5214425,, 5391300,
"Language spoken most often at home","      English",,  684910,,  339505,,  345405,,10328680,, 5084885,, 5243800,
"Language spoken most often at home","      French",,    2960,,    1315,,    1645,,  277045,,  129540,,  147500,
"Language spoken most often at home","    Non-official languages",,  316170,,  149780,,  166390,, 1916315,,  909530,, 1006780,
"Language spoken most often at home","      Aboriginal languages",,      15,,       5,,      10,,    9210,,    4600,,    4610,
"Language spoken most often at home","        Algonquian languages",,       5,,       0,,       0,,    8685,,    4370,,    4320,
"Language spoken most often at home","          Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","          Cree-Montagnais languages",,       0,,       0,,       0,,    2370,,    1205,,    1165,
"Language spoken most often at home","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Montagnais (Innu)",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Moose Cree",,       0,,       0,,       0,,      10,,      10,,       5,
"Language spoken most often at home","            Naskapi",,       0,,       0,,       0,,      10,,       5,,       5,
"Language spoken most often at home","            Northern East Cree",,       0,,       0,,       0,,      20,,      10,,      15,
"Language spoken most often at home","            Plains Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Swampy Cree",,       0,,       0,,       0,,     105,,      50,,      55,
"Language spoken most often at home","            Woods Cree",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","            Cree; n.o.s.",,       0,,       0,,       0,,    2220,,    1135,,    1085,
"Language spoken most often at home","          Eastern Algonquian languages",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Mi'kmaq",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","          Ojibway-Potawatomi languages",,       5,,       5,,       0,,    6305,,    3155,,    3145,
"Language spoken most often at home","            Algonquin",,       0,,       0,,       0,,       5,,       0,,       0,
"Language spoken most often at home","            Ojibway",,       0,,       5,,       0,,    3315,,    1695,,    1620,
"Language spoken most often at home","            Oji-Cree",,       0,,       0,,       0,,    2905,,    1420,,    1490,
"Language spoken most often at home","            Ottawa (Odawa)",,       0,,       0,,       0,,      75,,      40,,      35,
"Language spoken most often at home","          Algonquian languages; n.i.e.",,       0,,       0,,       0,,       5,,       0,,       0,
"Language spoken most often at home","        Athabaskan languages",,       0,,       5,,       5,,      20,,      10,,      10,
"Language spoken most often at home","          Northern Athabaskan languages",,       0,,       0,,       0,,      15,,      10,,      10,
"Language spoken most often at home","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
