,,,"Essex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Immigrants by selected place of birth","    Other places of birth in Asia",,    4355,,    2130,,    2230,,  169555,,   84400,,   85160,
"Immigrants by selected place of birth","  Oceania and other places of birth",64,     165,,      95,,      65,,   12330,,    6330,,    5990,
"Recent immigrants by selected places of birth","Total - Selected places of birth for the recent immigrant population in private households - 25% sample data",54,   10805,,    5250,,    5545,,  472170,,  223720,,  248450,
"Recent immigrants by selected places of birth","  Americas",,    1940,,     975,,     960,,   60700,,   29005,,   31700,
"Recent immigrants by selected places of birth","    Brazil",,      30,,      15,,      15,,    3180,,    1505,,    1675,
"Recent immigrants by selected places of birth","    Colombia",,      35,,      10,,      30,,    4520,,    2005,,    2520,
"Recent immigrants by selected places of birth","    Cuba",,      25,,      10,,      20,,    1950,,     910,,    1045,
"Recent immigrants by selected places of birth","    Haiti",,     100,,      25,,      80,,    2575,,    1140,,    1435,
"Recent immigrants by selected places of birth","    Jamaica",,     105,,      65,,      40,,    8935,,    4840,,    4090,
"Recent immigrants by selected places of birth","    Mexico",,     390,,     220,,     175,,    5670,,    2745,,    2925,
"Recent immigrants by selected places of birth","    United States",55,     955,,     510,,     445,,   14635,,    7225,,    7405,
"Recent immigrants by selected places of birth","    Venezuela",65,      70,,      25,,      40,,    2460,,    1120,,    1340,
"Recent immigrants by selected places of birth","    Other places of birth in Americas",,     220,,     110,,     110,,   16775,,    7510,,    9265,
"Recent immigrants by selected places of birth","  Europe",,     780,,     380,,     400,,   45295,,   22250,,   23045,
"Recent immigrants by selected places of birth","    France",,      10,,      10,,       0,,    2010,,    1025,,     985,
"Recent immigrants by selected places of birth","    Germany",,      35,,      25,,      10,,    1695,,     885,,     805,
"Recent immigrants by selected places of birth","    Ireland",56,       0,,       0,,       0,,    1900,,    1185,,     715,
"Recent immigrants by selected places of birth","    Moldova",66,      10,,       0,,       0,,     880,,     400,,     480,
"Recent immigrants by selected places of birth","    Romania",,      85,,      35,,      50,,    2425,,     995,,    1430,
"Recent immigrants by selected places of birth","    Russian Federation",,      20,,      10,,      10,,    4905,,    1790,,    3115,
"Recent immigrants by selected places of birth","    Ukraine",,      15,,       0,,      15,,    4455,,    2005,,    2445,
"Recent immigrants by selected places of birth","    United Kingdom",58,     115,,      65,,      45,,    7780,,    4515,,    3265,
"Recent immigrants by selected places of birth","    Other places of birth in Europe",,     480,,     220,,     265,,   19245,,    9450,,    9795,
"Recent immigrants by selected places of birth","  Africa",,     935,,     460,,     475,,   39380,,   19045,,   20330,
"Recent immigrants by selected places of birth","    Algeria",,      10,,      10,,       0,,     415,,     180,,     240,
"Recent immigrants by selected places of birth","    Cameroon",,      35,,      20,,      15,,    1390,,     640,,     750,
"Recent immigrants by selected places of birth","    Congo; Democratic Republic of the",,     170,,     110,,      65,,    1835,,     845,,     990,
"Recent immigrants by selected places of birth","    Côte d'Ivoire",,      25,,      10,,      20,,     605,,     245,,     360,
"Recent immigrants by selected places of birth","    Egypt",,     100,,      50,,      50,,    8220,,    4290,,    3935,
"Recent immigrants by selected places of birth","    Eritrea",,      50,,      30,,      20,,    2055,,    1010,,    1045,
"Recent immigrants by selected places of birth","    Ethiopia",,      50,,      25,,      25,,    2505,,    1115,,    1385,
"Recent immigrants by selected places of birth","    Morocco",,      25,,      10,,      15,,     655,,     275,,     375,
"Recent immigrants by selected places of birth","    Nigeria",,     100,,      50,,      50,,    5910,,    2895,,    3015,
"Recent immigrants by selected places of birth","    Somalia",,     100,,      40,,      60,,    2065,,     965,,    1100,
"Recent immigrants by selected places of birth","    South Africa; Republic of",,      15,,      10,,      15,,    1410,,     715,,     695,
"Recent immigrants by selected places of birth","    Tunisia",,       0,,       0,,      10,,     310,,     155,,     150,
"Recent immigrants by selected places of birth","    Other places of birth in Africa",,     260,,     115,,     150,,   12010,,    5715,,    6295,
"Recent immigrants by selected places of birth","  Asia",,    7125,,    3420,,    3710,,  324820,,  152205,,  172615,
"Recent immigrants by selected places of birth","    Afghanistan",,       0,,       0,,       0,,    5785,,    2845,,    2945,
"Recent immigrants by selected places of birth","    Bangladesh",,     175,,      85,,      90,,    8180,,    4055,,    4125,
"Recent immigrants by selected places of birth","    China",59,     800,,     335,,     465,,   58840,,   26025,,   32815,
"Recent immigrants by selected places of birth","    Hong Kong",60,       0,,      10,,       0,,    1985,,     800,,    1190,
"Recent immigrants by selected places of birth","    India",,     810,,     485,,     320,,   69325,,   35060,,   34265,
"Recent immigrants by selected places of birth","    Iran",61,     110,,      45,,      60,,   21225,,   10300,,   10930,
"Recent immigrants by selected places of birth","    Iraq",,    2095,,     990,,    1100,,   14645,,    7315,,    7330,
"Recent immigrants by selected places of birth","    Israel",,       0,,       0,,      10,,    2050,,    1085,,     970,
"Recent immigrants by selected places of birth","    Japan",,      10,,       0,,      10,,    1385,,     370,,    1015,
"Recent immigrants by selected places of birth","    Korea; South",62,      45,,      10,,      35,,    6320,,    2855,,    3470,
"Recent immigrants by selected places of birth","    Lebanon",,     295,,     160,,     135,,    3230,,    1685,,    1545,
"Recent immigrants by selected places of birth","    Nepal",,      70,,      30,,      45,,    3395,,    1725,,    1665,
"Recent immigrants by selected places of birth","    Pakistan",,     345,,     145,,     195,,   25435,,   12425,,   13015,
"Recent immigrants by selected places of birth","    Philippines",,     465,,     160,,     305,,   53190,,   21740,,   31450,
"Recent immigrants by selected places of birth","    Saudi Arabia",,     120,,      45,,      75,,    3140,,    1615,,    1530,
"Recent immigrants by selected places of birth","    Sri Lanka",,      15,,       0,,       0,,    8185,,    3580,,    4605,
"Recent immigrants by selected places of birth","    Syria",63,    1060,,     545,,     520,,   12710,,    6590,,    6120,
"Recent immigrants by selected places of birth","    Taiwan",,      45,,      25,,      15,,    1015,,     435,,     580,
"Recent immigrants by selected places of birth","    Turkey",,      50,,      25,,      25,,    2590,,    1440,,    1145,
"Recent immigrants by selected places of birth","    United Arab Emirates",,      60,,      40,,      15,,    4290,,    2230,,    2055,
"Recent immigrants by selected places of birth","    Viet Nam",,      60,,      20,,      40,,    3885,,    1520,,    2365,
"Recent immigrants by selected places of birth","    Other places of birth in Asia",,     490,,     240,,     250,,   13995,,    6505,,    7485,
"Recent immigrants by selected places of birth","  Oceania and other",64,      25,,      15,,      10,,    1980,,    1215,,     765,
"Recent immigrants by selected places of birth","    Australia",,      25,,      10,,       0,,    1535,,     965,,     565,
"Recent immigrants by selected places of birth","    Other places of birth",67,       0,,      10,,       0,,     445,,     250,,     200,
"Generation status","Total - Generation status for the population in private households - 25% sample data",68,  391005,,  192530,,  198470,,13242160,, 6472240,, 6769920,
"Generation status","  First generation",69,   93020,,   45190,,   47830,, 4122840,, 1953095,, 2169740,
"Generation status","  Second generation",70,   84790,,   42260,,   42530,, 3049835,, 1525300,, 1524540,
"Generation status","  Third generation or more",71,  213195,,  105080,,  108110,, 6069485,, 2993845,, 3075640,
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who landed between 1980 and 2016 - 25% sample data",72,   58080,,   27580,,   30500,, 2825480,, 1331730,, 1493750,
"Admission category and applicant type","  Economic immigrants",73,   20190,,   10580,,    9615,, 1364380,,  677695,,  686685,
"Admission category and applicant type","    Principal applicants",74,    7565,,    5485,,    2080,,  540795,,  338460,,  202335,
"Admission category and applicant type","    Secondary applicants",75,   12625,,    5095,,    7530,,  823580,,  339240,,  484350,
"Admission category and applicant type","  Immigrants sponsored by family",76,   18860,,    7355,,   11505,,  940405,,  382890,,  557520,
"Admission category and applicant type","  Refugees",77,   17980,,    9110,,    8870,,  482665,,  253750,,  228910,
"Admission category and applicant type","  Other immigrants",78,    1045,,     540,,     510,,   38035,,   17400,,   20640,
"Aboriginal population","Total - Aboriginal identity for the population in private households - 25% sample data",79,  391000,,  192530,,  198470,,13242160,, 6472240,, 6769920,
"Aboriginal population","  Aboriginal identity",80,    9870,,    4785,,    5085,,  374395,,  179970,,  194420,
"Aboriginal population","    Single Aboriginal responses",81,    9360,,    4540,,    4820,,  361125,,  173685,,  187445,
"Aboriginal population","      First Nations (North American Indian)",82,    4390,,    2070,,    2320,,  236680,,  112840,,  123845,
"Aboriginal population","      Métis",,    4910,,    2430,,    2475,,  120585,,   59015,,   61570,
"Aboriginal population","      Inuk (Inuit)",,      60,,      30,,      25,,    3860,,    1835,,    2030,
"Aboriginal population","    Multiple Aboriginal responses",83,     235,,     100,,     135,,    5730,,    2680,,    3045,
"Aboriginal population","    Aboriginal responses not included elsewhere",84,     270,,     150,,     120,,    7540,,    3615,,    3930,
"Aboriginal population","  Non-Aboriginal identity",,  381135,,  187745,,  193390,,12867765,, 6292265,, 6575500,
"Aboriginal population","Total - Population by Registered or Treaty Indian status for the population in private households - 25% sample data",85,  391005,,  192530,,  198470,,13242160,, 6472240,, 6769925,
"Aboriginal population","  Registered or Treaty Indian",86,    2560,,    1215,,    1345,,  170895,,   81560,,   89335,
"Aboriginal population","  Not a Registered or Treaty Indian",,  388440,,  191315,,  197125,,13071265,, 6390680,, 6680585,
"Aboriginal population","Total - Aboriginal ancestry for the population in private households - 25% sample data",87,  391000,,  192530,,  198475,,13242160,, 6472240,, 6769920,
"Aboriginal population","  Aboriginal ancestry (only)",88,    1480,,     690,,     795,,  112875,,   54840,,   58035,
"Aboriginal population","    Single Aboriginal ancestry (only)",89,    1455,,     675,,     780,,  111575,,   54180,,   57395,
"Aboriginal population","      First Nations (North American Indian) single ancestry",82,    1000,,     420,,     590,,   97430,,   47130,,   50305,
"Aboriginal population","      Métis single ancestry",,     440,,     260,,     180,,   12925,,    6490,,    6435,
