,,,"Toronto, Census division [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Visible minority population","    Japanese",,   13415,,    5505,,    7905,,   30830,,   13595,,   17235,
"Visible minority population","    Visible minority; n.i.e.",100,   36975,,   16940,,   20030,,   97970,,   46105,,   51860,
"Visible minority population","    Multiple visible minorities",101,   47670,,   22360,,   25315,,  128585,,   62105,,   66485,
"Visible minority population","  Not a visible minority",102, 1305815,,  639475,,  666340,, 9356575,, 4594165,, 4762410,
"Ethnic origin population","Total - Ethnic origin for the population in private households - 25% sample data",103, 2691665,, 1296270,, 1395390,,13242160,, 6472240,, 6769920,
"Ethnic origin population","  North American Aboriginal origins",,   35630,,   16545,,   19080,,  518300,,  247160,,  271135,
"Ethnic origin population","    First Nations (North American Indian)",,   27610,,   12840,,   14770,,  385505,,  183075,,  202430,
"Ethnic origin population","    Inuit",,     515,,     245,,     270,,    6870,,    3150,,    3720,
"Ethnic origin population","    Métis",,    8465,,    3870,,    4590,,  137485,,   66245,,   71235,
"Ethnic origin population","  Other North American origins",,  345710,,  170645,,  175060,, 3220595,, 1585255,, 1635340,
"Ethnic origin population","    Acadian",,    2315,,    1190,,    1125,,   16580,,    8135,,    8450,
"Ethnic origin population","    American",,   27470,,   13455,,   14015,,  140165,,   67480,,   72690,
"Ethnic origin population","    Canadian",,  323175,,  159440,,  163740,, 3109770,, 1531645,, 1578125,
"Ethnic origin population","    New Brunswicker",,      50,,      35,,      15,,     320,,     190,,     125,
"Ethnic origin population","    Newfoundlander",,    1430,,     695,,     730,,   10850,,    5520,,    5325,
"Ethnic origin population","    Nova Scotian",,     335,,     150,,     180,,    1485,,     685,,     800,
"Ethnic origin population","    Ontarian",,     375,,     230,,     150,,    2165,,    1085,,    1075,
"Ethnic origin population","    Québécois",,     880,,     445,,     440,,    5390,,    2730,,    2665,
"Ethnic origin population","    Other North American origins; n.i.e.",104,     150,,      75,,      75,,     675,,     375,,     300,
"Ethnic origin population","  European origins",, 1288850,,  624910,,  663940,, 8151470,, 3978900,, 4172570,
"Ethnic origin population","    British Isles origins",,  597295,,  292595,,  304700,, 4900430,, 2380595,, 2519835,
"Ethnic origin population","      Channel Islander",,     175,,      95,,      85,,    1120,,     530,,     590,
"Ethnic origin population","      Cornish",,     155,,      75,,      75,,     755,,     370,,     385,
"Ethnic origin population","      English",,  331895,,  162525,,  169370,, 2808805,, 1357650,, 1451160,
"Ethnic origin population","      Irish",,  262965,,  125330,,  137635,, 2095460,,  991625,, 1103835,
"Ethnic origin population","      Manx",,     435,,     255,,     180,,    2450,,    1320,,    1130,
"Ethnic origin population","      Scottish",,  256250,,  124595,,  131660,, 2107295,, 1016260,, 1091030,
"Ethnic origin population","      Welsh",,   28210,,   13430,,   14780,,  198475,,   94555,,  103920,
"Ethnic origin population","      British Isles origins; n.i.e.",105,   52905,,   25635,,   27265,,  323185,,  152525,,  170660,
"Ethnic origin population","    French origins",,  122870,,   58265,,   64605,, 1350520,,  643360,,  707160,
"Ethnic origin population","      Alsatian",,     265,,     100,,     165,,    1235,,     495,,     740,
"Ethnic origin population","      Breton",,      40,,      30,,      10,,     290,,     175,,     120,
"Ethnic origin population","      Corsican",,      35,,      15,,      25,,     205,,     125,,      85,
"Ethnic origin population","      French",,  122610,,   58150,,   64460,, 1349255,,  642790,,  706470,
"Ethnic origin population","    Western European origins (except French origins)",,  187190,,   90670,,   96515,, 1766975,,  864010,,  902970,
"Ethnic origin population","      Austrian",,   16145,,    7655,,    8490,,   72475,,   35415,,   37065,
"Ethnic origin population","      Bavarian",,      85,,      35,,      45,,     450,,     225,,     230,
"Ethnic origin population","      Belgian",,    4895,,    2220,,    2675,,   57890,,   28460,,   29430,
"Ethnic origin population","      Dutch",,   41650,,   19880,,   21770,,  527750,,  259585,,  268165,
"Ethnic origin population","      Flemish",,     465,,     225,,     240,,    4005,,    2005,,    1995,
"Ethnic origin population","      Frisian",,     235,,     135,,      95,,    2705,,    1400,,    1305,
"Ethnic origin population","      German",,  130895,,   63810,,   67085,, 1189670,,  579315,,  610355,
"Ethnic origin population","      Luxembourger",,     125,,      60,,      65,,     915,,     500,,     415,
"Ethnic origin population","      Swiss",,    7635,,    3775,,    3855,,   59835,,   29395,,   30440,
"Ethnic origin population","      Western European origins; n.i.e.",106,     340,,     145,,     195,,    1095,,     560,,     530,
"Ethnic origin population","    Northern European origins (except British Isles origins)",,   36720,,   17695,,   19020,,  266085,,  127885,,  138195,
"Ethnic origin population","      Danish",,    7575,,    3715,,    3855,,   53555,,   26355,,   27195,
"Ethnic origin population","      Finnish",,    8160,,    3795,,    4365,,   76755,,   36955,,   39800,
"Ethnic origin population","      Icelandic",,    2310,,    1115,,    1195,,   13215,,    6325,,    6895,
"Ethnic origin population","      Norwegian",,    9175,,    4570,,    4610,,   59335,,   28350,,   30980,
"Ethnic origin population","      Swedish",,   10400,,    4780,,    5620,,   71035,,   32705,,   38325,
"Ethnic origin population","      Northern European origins; n.i.e.",107,    1950,,     890,,    1060,,   12540,,    6400,,    6140,
"Ethnic origin population","    Eastern European origins",,  302485,,  141850,,  160630,, 1339610,,  644610,,  695000,
"Ethnic origin population","      Bulgarian",,    6495,,    3090,,    3400,,   16750,,    8230,,    8525,
"Ethnic origin population","      Byelorussian",,    4085,,    2035,,    2045,,   11690,,    5645,,    6045,
"Ethnic origin population","      Czech",,    9505,,    4555,,    4945,,   42340,,   20815,,   21530,
"Ethnic origin population","      Czechoslovakian; n.o.s.",108,    2320,,    1040,,    1275,,   14810,,    6820,,    7990,
"Ethnic origin population","      Estonian",,    4615,,    2165,,    2455,,   15075,,    7255,,    7825,
"Ethnic origin population","      Hungarian",,   33700,,   16345,,   17350,,  163500,,   79850,,   83655,
"Ethnic origin population","      Latvian",,    5710,,    2640,,    3070,,   18095,,    8615,,    9480,
"Ethnic origin population","      Lithuanian",,   11675,,    5400,,    6270,,   35100,,   16965,,   18135,
"Ethnic origin population","      Moldovan",,    1270,,     620,,     650,,    3905,,    1910,,    1995,
"Ethnic origin population","      Polish",,  114535,,   53655,,   60875,,  523490,,  251575,,  271910,
"Ethnic origin population","      Romanian",,   26255,,   12230,,   14030,,   98235,,   46825,,   51410,
"Ethnic origin population","      Russian",,   74470,,   34140,,   40330,,  220850,,  103650,,  117200,
"Ethnic origin population","      Slovak",,    7615,,    3680,,    3935,,   40535,,   19645,,   20885,
"Ethnic origin population","      Ukrainian",,   72340,,   34015,,   38330,,  376440,,  181725,,  194715,
"Ethnic origin population","      Eastern European origins; n.i.e.",109,    5210,,    2415,,    2795,,   10330,,    4940,,    5390,
"Ethnic origin population","    Southern European origins",,  441485,,  215805,,  225680,, 1772160,,  880335,,  891830,
"Ethnic origin population","      Albanian",,   11120,,    5565,,    5555,,   25980,,   13085,,   12895,
"Ethnic origin population","      Bosnian",,    2960,,    1425,,    1540,,   14680,,    7255,,    7425,
"Ethnic origin population","      Catalan",,     120,,      80,,      40,,     285,,     180,,     110,
"Ethnic origin population","      Croatian",,   13675,,    6690,,    6980,,   82220,,   41350,,   40875,
"Ethnic origin population","      Cypriot",,    1465,,     745,,     725,,    4400,,    2170,,    2230,
"Ethnic origin population","      Greek",,   57425,,   28600,,   28820,,  148555,,   74830,,   73720,
"Ethnic origin population","      Italian",,  182500,,   89805,,   92685,,  931805,,  467100,,  464705,
"Ethnic origin population","      Kosovar",,     275,,     145,,     125,,    1305,,     655,,     650,
"Ethnic origin population","      Macedonian",,   13320,,    6590,,    6735,,   39440,,   19820,,   19625,
"Ethnic origin population","      Maltese",,    6765,,    3365,,    3400,,   35255,,   17525,,   17730,
"Ethnic origin population","      Montenegrin",,     935,,     405,,     530,,    2545,,    1295,,    1250,
"Ethnic origin population","      Portuguese",,  100415,,   48720,,   51695,,  324930,,  160970,,  163960,
"Ethnic origin population","      Serbian",,   19375,,    9710,,    9670,,   66835,,   34035,,   32800,
"Ethnic origin population","      Sicilian",,     675,,     335,,     340,,    4190,,    2090,,    2100,
"Ethnic origin population","      Slovenian",,    5475,,    2685,,    2795,,   26485,,   13215,,   13275,
"Ethnic origin population","      Spanish",,   56815,,   26600,,   30215,,  171145,,   78880,,   92265,
"Ethnic origin population","      Yugoslavian; n.o.s.",110,    3310,,    1580,,    1730,,   20245,,    9785,,   10460,
"Ethnic origin population","      Southern European origins; n.i.e.",111,     260,,     115,,     145,,     965,,     425,,     540,
"Ethnic origin population","    Other European origins",,   42130,,   20955,,   21175,,  105865,,   53050,,   52820,
"Ethnic origin population","      Basque",,     510,,     230,,     280,,    1585,,     805,,     780,
"Ethnic origin population","      Jewish",,   34270,,   17140,,   17125,,   77280,,   38860,,   38425,
"Ethnic origin population","      Roma (Gypsy)",,     900,,     420,,     475,,    2295,,    1050,,    1245,
"Ethnic origin population","      Slavic; n.o.s.",112,     495,,     260,,     230,,    2065,,    1110,,     955,
"Ethnic origin population","      Other European origins; n.i.e.",113,    6320,,    3075,,    3245,,   23290,,   11540,,   11750,
"Ethnic origin population","  Caribbean origins",,  165735,,   73670,,   92065,,  462600,,  213660,,  248940,
"Ethnic origin population","    Antiguan",,    1320,,     535,,     780,,    3275,,    1480,,    1800,
"Ethnic origin population","    Bahamian",,     620,,     335,,     285,,    2305,,    1190,,    1115,
"Ethnic origin population","    Barbadian",,    9015,,    4030,,    4980,,   26625,,   12375,,   14250,
"Ethnic origin population","    Bermudan",,     650,,     295,,     350,,    2010,,     925,,    1085,
"Ethnic origin population","    Carib",,     995,,     340,,     660,,    2295,,     855,,    1440,
"Ethnic origin population","    Cuban",,    5345,,    2445,,    2895,,   14490,,    6625,,    7865,
"Ethnic origin population","    Dominican",,    3580,,    1725,,    1855,,    9180,,    4420,,    4760,
"Ethnic origin population","    Grenadian",,    7370,,    3005,,    4365,,   14690,,    6420,,    8275,
"Ethnic origin population","    Guadeloupean",,       0,,       0,,       0,,      70,,      20,,      50,
"Ethnic origin population","    Haitian",,    3440,,    1580,,    1855,,   17715,,    8085,,    9630,
"Ethnic origin population","    Jamaican",,   90065,,   40370,,   49690,,  257060,,  119100,,  137955,
"Ethnic origin population","    Kittitian/Nevisian",,     905,,     435,,     475,,    2260,,    1090,,    1175,
"Ethnic origin population","    Martinican",,      75,,      35,,      45,,     195,,      65,,     125,
"Ethnic origin population","    Montserratan",,     240,,     105,,     140,,     620,,     300,,     325,
"Ethnic origin population","    Puerto Rican",,     450,,     235,,     210,,    1495,,     755,,     740,
"Ethnic origin population","    St. Lucian",,    3525,,    1470,,    2060,,    7170,,    3195,,    3985,
"Ethnic origin population","    Trinidadian/Tobagonian",,   20215,,    9035,,   11180,,   59560,,   27850,,   31710,
"Ethnic origin population","    Vincentian/Grenadinian",,    6165,,    2525,,    3640,,   12155,,    5250,,    6905,
"Ethnic origin population","    West Indian; n.o.s.",114,   20315,,    8760,,   11555,,   56865,,   25380,,   31480,
"Ethnic origin population","    Caribbean origins; n.i.e.",115,    7870,,    3390,,    4475,,   16970,,    7770,,    9195,
"Ethnic origin population","  Latin; Central and South American origins",,  113820,,   53515,,   60305,,  322210,,  153045,,  169165,
"Ethnic origin population","    Aboriginal from Central/South America (except Arawak and Maya)",,    4495,,    2040,,    2455,,   10795,,    5040,,    5750,
"Ethnic origin population","    Arawak",,     470,,     225,,     250,,    1055,,     470,,     585,
"Ethnic origin population","    Argentinian",,    4250,,    2100,,    2155,,   11460,,    5620,,    5840,
"Ethnic origin population","    Belizean",,     185,,      70,,     115,,     810,,     395,,     415,
"Ethnic origin population","    Bolivian",,     780,,     370,,     405,,    1885,,     935,,     955,
"Ethnic origin population","    Brazilian",,    8365,,    4165,,    4205,,   18395,,    8760,,    9635,
"Ethnic origin population","    Chilean",,    5900,,    2885,,    3015,,   14625,,    7015,,    7610,
"Ethnic origin population","    Colombian",,   12235,,    5830,,    6405,,   40820,,   19345,,   21480,
"Ethnic origin population","    Costa Rican",,    1070,,     580,,     490,,    2790,,    1380,,    1410,
"Ethnic origin population","    Ecuadorian",,    9990,,    4675,,    5315,,   20385,,    9650,,   10735,
"Ethnic origin population","    Guatemalan",,    3110,,    1470,,    1645,,   10040,,    4870,,    5170,
"Ethnic origin population","    Guyanese",,   26690,,   11845,,   14845,,   73360,,   34050,,   39315,
"Ethnic origin population","    Hispanic",,    2150,,    1060,,    1080,,    5805,,    2790,,    3015,
"Ethnic origin population","    Honduran",,    1020,,     455,,     565,,    3360,,    1590,,    1765,
"Ethnic origin population","    Maya",,     785,,     385,,     395,,    2500,,    1285,,    1215,
"Ethnic origin population","    Mexican",,   12095,,    5695,,    6400,,   43120,,   20735,,   22380,
"Ethnic origin population","    Nicaraguan",,    2330,,    1125,,    1205,,    7100,,    3440,,    3665,
"Ethnic origin population","    Panamanian",,     890,,     365,,     530,,    2475,,    1125,,    1355,
"Ethnic origin population","    Paraguayan",,     165,,      65,,     100,,     600,,     280,,     320,
"Ethnic origin population","    Peruvian",,    4990,,    2335,,    2655,,   14780,,    6985,,    7800,
"Ethnic origin population","    Salvadorean",,    9565,,    4725,,    4840,,   27595,,   13530,,   14070,
"Ethnic origin population","    Uruguayan",,    1300,,     665,,     630,,    4200,,    2150,,    2050,
"Ethnic origin population","    Venezuelan",,    4215,,    1910,,    2305,,   11750,,    5320,,    6430,
"Ethnic origin population","    Latin; Central and South American origins; n.i.e.",116,    5075,,    2490,,    2590,,   14095,,    6745,,    7350,
"Ethnic origin population","  African origins",,  146875,,   70430,,   76445,,  414095,,  203260,,  210835,
"Ethnic origin population","    Central and West African origins",,   31135,,   15255,,   15880,,   85735,,   42745,,   42990,
"Ethnic origin population","      Akan",,     460,,     260,,     205,,     965,,     540,,     425,
"Ethnic origin population","      Angolan",,     840,,     375,,     470,,    1635,,     815,,     820,
"Ethnic origin population","      Ashanti",,     555,,     275,,     285,,    1205,,     620,,     585,
"Ethnic origin population","      Beninese",,     235,,     120,,     110,,     555,,     280,,     270,
"Ethnic origin population","      Burkinabe",,      45,,      10,,      35,,     415,,     190,,     225,
"Ethnic origin population","      Cameroonian",,    1570,,     770,,     800,,    4700,,    2330,,    2370,
"Ethnic origin population","      Chadian",,     130,,      65,,      65,,     645,,     320,,     325,
"Ethnic origin population","      Congolese",,    2630,,    1215,,    1410,,   10425,,    4960,,    5460,
"Ethnic origin population","      Edo",,     490,,     255,,     240,,    1025,,     545,,     480,
"Ethnic origin population","      Ewe",,      75,,      40,,      35,,     180,,      95,,      80,
"Ethnic origin population","      Gabonese",,      40,,      10,,      30,,     170,,      80,,      90,
"Ethnic origin population","      Gambian",,     435,,     195,,     240,,     630,,     305,,     330,
"Ethnic origin population","      Ghanaian",,    9965,,    4640,,    5325,,   24850,,   12060,,   12790,
"Ethnic origin population","      Guinean",,     470,,     235,,     235,,    1105,,     550,,     560,
"Ethnic origin population","      Ibo",,     665,,     375,,     295,,    1940,,    1035,,     905,
"Ethnic origin population","      Ivorian",,     385,,     175,,     215,,    1350,,     600,,     745,
"Ethnic origin population","      Liberian",,     170,,      70,,     100,,     770,,     365,,     405,
"Ethnic origin population","      Malian",,     175,,      95,,      85,,     490,,     250,,     240,
"Ethnic origin population","      Malinké",,     160,,      65,,      95,,     345,,     160,,     185,
"Ethnic origin population","      Nigerian",,    9745,,    4935,,    4815,,   26560,,   13620,,   12940,
"Ethnic origin population","      Peulh",,      65,,      40,,      25,,     135,,      80,,      55,
"Ethnic origin population","      Senegalese",,     365,,     195,,     170,,    1000,,     500,,     495,
"Ethnic origin population","      Sierra Leonean",,     595,,     305,,     290,,    1175,,     585,,     585,
"Ethnic origin population","      Togolese",,     205,,     135,,      75,,     670,,     370,,     300,
"Ethnic origin population","      Wolof",,      45,,      20,,      20,,      80,,      45,,      35,
"Ethnic origin population","      Yoruba",,    1105,,     645,,     465,,    4055,,    2155,,    1900,
"Ethnic origin population","      Central and West African origins; n.i.e.",117,    1500,,     750,,     750,,    4745,,    2340,,    2410,
"Ethnic origin population","    North African origins",,   19510,,    9970,,    9540,,   86665,,   44970,,   41695,
"Ethnic origin population","      Algerian",,     895,,     410,,     485,,    4065,,    2035,,    2030,
"Ethnic origin population","      Berber",,     455,,     250,,     205,,    1845,,     985,,     860,
"Ethnic origin population","      Coptic",,     285,,     150,,     130,,    2305,,    1185,,    1120,
"Ethnic origin population","      Dinka",,      10,,       0,,      10,,     205,,     110,,      95,
"Ethnic origin population","      Egyptian",,   10490,,    5310,,    5180,,   52845,,   27465,,   25375,
"Ethnic origin population","      Libyan",,     715,,     380,,     335,,    3785,,    2015,,    1760,
"Ethnic origin population","      Maure",,     145,,      85,,      60,,     290,,     160,,     125,
"Ethnic origin population","      Moroccan",,    4100,,    2090,,    2010,,   12305,,    6310,,    6000,
"Ethnic origin population","      Sudanese",,    2310,,    1140,,    1165,,    8975,,    4600,,    4375,
"Ethnic origin population","      Tunisian",,     550,,     285,,     265,,    2295,,    1210,,    1085,
"Ethnic origin population","      North African origins; n.i.e.",118,     470,,     285,,     185,,    1755,,     920,,     830,
"Ethnic origin population","    Southern and East African origins",,   56405,,   26555,,   29850,,  128910,,   61680,,   67230,
"Ethnic origin population","      Afrikaner",,     185,,      95,,      95,,     560,,     285,,     275,
"Ethnic origin population","      Amhara",,     330,,     165,,     165,,     720,,     360,,     360,
"Ethnic origin population","      Bantu; n.o.s.",119,     175,,     100,,      75,,     870,,     455,,     415,
"Ethnic origin population","      Burundian",,     475,,     265,,     210,,    3105,,    1465,,    1640,
"Ethnic origin population","      Djiboutian",,     160,,      80,,      85,,    1035,,     460,,     575,
"Ethnic origin population","      Eritrean",,    6455,,    3100,,    3355,,   11870,,    5740,,    6125,
"Ethnic origin population","      Ethiopian",,   13085,,    6260,,    6825,,   22560,,   10755,,   11800,
"Ethnic origin population","      Harari",,     395,,     220,,     175,,     475,,     255,,     215,
"Ethnic origin population","      Kenyan",,    2150,,     965,,    1185,,    5860,,    2780,,    3080,
"Ethnic origin population","      Malagasy",,      80,,      35,,      45,,     430,,     200,,     230,
"Ethnic origin population","      Mauritian",,     940,,     460,,     485,,    3600,,    1830,,    1770,
"Ethnic origin population","      Oromo",,     640,,     280,,     365,,    1290,,     610,,     685,
"Ethnic origin population","      Rwandan",,     790,,     365,,     425,,    3215,,    1380,,    1830,
"Ethnic origin population","      Seychellois",,      75,,      30,,      45,,     350,,     140,,     205,
"Ethnic origin population","      Somali",,   20960,,    9680,,   11280,,   40995,,   19200,,   21795,
"Ethnic origin population","      South African",,    5435,,    2700,,    2735,,   19760,,    9790,,    9970,
"Ethnic origin population","      Tanzanian",,    1145,,     550,,     590,,    2610,,    1300,,    1315,
"Ethnic origin population","      Tigrian",,     360,,     185,,     170,,     770,,     395,,     375,
"Ethnic origin population","      Ugandan",,    1285,,     625,,     660,,    2950,,    1445,,    1505,
"Ethnic origin population","      Zambian",,     170,,      80,,      85,,     805,,     410,,     395,
"Ethnic origin population","      Zimbabwean",,    1025,,     450,,     575,,    3425,,    1595,,    1830,
"Ethnic origin population","      Zulu",,     140,,      75,,      65,,     440,,     225,,     215,
"Ethnic origin population","      Southern and East African origins; n.i.e.",120,    3275,,    1380,,    1900,,    8475,,    3900,,    4570,
"Ethnic origin population","    Other African origins",,   41955,,   19685,,   22265,,  119670,,   57245,,   62420,
"Ethnic origin population","      Black; n.o.s.",121,    6535,,    2745,,    3790,,   17380,,    7720,,    9660,
"Ethnic origin population","      Other African origins; n.i.e.",122,   35855,,   17135,,   18720,,  103560,,   50150,,   53410,
"Ethnic origin population","  Asian origins",, 1079290,,  515530,,  563760,, 3100450,, 1506795,, 1593655,
"Ethnic origin population","    West Central Asian and Middle Eastern origins",,  152055,,   77495,,   74555,,  523340,,  265615,,  257730,
"Ethnic origin population","      Afghan",,   20915,,   10765,,   10150,,   54535,,   27255,,   27280,
"Ethnic origin population","      Arab; n.o.s.",123,    9280,,    4885,,    4390,,   44705,,   23345,,   21360,
"Ethnic origin population","      Armenian",,   12265,,    5945,,    6315,,   29675,,   14570,,   15105,
"Ethnic origin population","      Assyrian",,    3125,,    1620,,    1505,,   12075,,    6140,,    5935,
"Ethnic origin population","      Azerbaijani",,    1670,,     805,,     865,,    4105,,    1995,,    2110,
"Ethnic origin population","      Georgian",,    1605,,     815,,     785,,    2815,,    1415,,    1395,
"Ethnic origin population","      Hazara",,     330,,     165,,     160,,     680,,     390,,     290,
"Ethnic origin population","      Iranian",,   45540,,   23005,,   22540,,  117065,,   58995,,   58065,
"Ethnic origin population","      Iraqi",,   10475,,    5180,,    5295,,   50460,,   25420,,   25035,
"Ethnic origin population","      Israeli",,    6715,,    3480,,    3240,,   17080,,    8890,,    8185,
"Ethnic origin population","      Jordanian",,    1480,,     830,,     650,,    9660,,    5110,,    4545,
"Ethnic origin population","      Kazakh",,     630,,     290,,     345,,    1325,,     610,,     715,
"Ethnic origin population","      Kurd",,    2565,,    1415,,    1155,,    9210,,    4880,,    4330,
"Ethnic origin population","      Kuwaiti",,     155,,      95,,      60,,    1510,,     795,,     715,
"Ethnic origin population","      Kyrgyz",,     130,,      40,,      90,,     340,,     130,,     210,
"Ethnic origin population","      Lebanese",,   13125,,    6800,,    6325,,   86245,,   43700,,   42545,
"Ethnic origin population","      Palestinian",,    4095,,    2285,,    1810,,   28480,,   15215,,   13270,
"Ethnic origin population","      Pashtun",,     825,,     460,,     360,,    3010,,    1635,,    1375,
"Ethnic origin population","      Saudi Arabian",,    1120,,     585,,     535,,    3660,,    1975,,    1685,
"Ethnic origin population","      Syrian",,    6655,,    3210,,    3450,,   31440,,   15570,,   15870,
"Ethnic origin population","      Tajik",,     775,,     390,,     390,,    1850,,     880,,     970,
"Ethnic origin population","      Tatar",,     860,,     375,,     485,,    2135,,     930,,    1205,
"Ethnic origin population","      Turk",,   13345,,    6850,,    6500,,   34165,,   17340,,   16825,
"Ethnic origin population","      Turkmen",,     200,,      90,,     110,,     695,,     345,,     355,
"Ethnic origin population","      Uighur",,     370,,     180,,     190,,     755,,     385,,     375,
"Ethnic origin population","      Uzbek",,    1020,,     525,,     490,,    2400,,    1155,,    1240,
"Ethnic origin population","      Yemeni",,    1405,,     665,,     745,,    4225,,    2065,,    2155,
"Ethnic origin population","      West Central Asian and Middle Eastern origins; n.i.e.",124,    4215,,    2180,,    2035,,   16270,,    8395,,    7875,
"Ethnic origin population","    South Asian origins",,  350040,,  175565,,  174465,, 1182845,,  595480,,  587370,
"Ethnic origin population","      Bangladeshi",,   18155,,    9430,,    8725,,   29195,,   14965,,   14230,
"Ethnic origin population","      Bengali",,    9455,,    4875,,    4580,,   15235,,    7795,,    7445,
"Ethnic origin population","      Bhutanese",,     125,,      75,,      50,,    1450,,     710,,     735,
"Ethnic origin population","      East Indian",,  202675,,  101705,,  100965,,  774500,,  390015,,  384480,
"Ethnic origin population","      Goan",,    1280,,     565,,     710,,    4775,,    2245,,    2525,
"Ethnic origin population","      Gujarati",,    1990,,    1075,,     915,,    5915,,    3055,,    2860,
"Ethnic origin population","      Kashmiri",,     345,,     180,,     165,,    1795,,     900,,     895,
"Ethnic origin population","      Nepali",,    3080,,    1515,,    1565,,    8150,,    4070,,    4080,
"Ethnic origin population","      Pakistani",,   36135,,   18365,,   17775,,  149060,,   75860,,   73200,
"Ethnic origin population","      Punjabi",,    6205,,    3185,,    3020,,   55455,,   28580,,   26875,
"Ethnic origin population","      Sinhalese",,    1735,,     855,,     880,,    5195,,    2545,,    2645,
"Ethnic origin population","      Sri Lankan",,   58185,,   28130,,   30050,,  124270,,   60685,,   63585,
"Ethnic origin population","      Tamil",,   20350,,   10290,,   10050,,   42760,,   21705,,   21050,
"Ethnic origin population","      South Asian origins; n.i.e.",125,   18470,,    9450,,    9020,,   58705,,   29705,,   29005,
"Ethnic origin population","    East and Southeast Asian origins",,  586515,,  266790,,  319725,, 1422890,,  659650,,  763245,
"Ethnic origin population","      Burmese",,    1200,,     565,,     630,,    4420,,    2105,,    2315,
"Ethnic origin population","      Cambodian (Khmer)",,    2965,,    1300,,    1665,,   14655,,    6810,,    7845,
"Ethnic origin population","      Chinese",,  332830,,  155720,,  177105,,  849345,,  403280,,  446065,
"Ethnic origin population","      Filipino",,  162600,,   68740,,   93865,,  337760,,  144830,,  192930,
"Ethnic origin population","      Hmong",,      15,,       0,,      10,,     650,,     340,,     305,
"Ethnic origin population","      Indonesian",,    2950,,    1370,,    1585,,    9325,,    4305,,    5025,
"Ethnic origin population","      Japanese",,   17265,,    7320,,    9945,,   41620,,   18530,,   23090,
"Ethnic origin population","      Karen",,     230,,     100,,     130,,    1645,,     830,,     815,
"Ethnic origin population","      Korean",,   43455,,   20505,,   22945,,   93420,,   44585,,   48835,
"Ethnic origin population","      Laotian",,    1260,,     580,,     680,,    9875,,    4865,,    5015,
"Ethnic origin population","      Malaysian",,    2875,,    1340,,    1535,,    7310,,    3370,,    3935,
"Ethnic origin population","      Mongolian",,    1090,,     480,,     610,,    2940,,    1390,,    1545,
"Ethnic origin population","      Singaporean",,     560,,     240,,     320,,    1260,,     565,,     700,
"Ethnic origin population","      Taiwanese",,    4495,,    2020,,    2480,,   10060,,    4595,,    5465,
"Ethnic origin population","      Thai",,    1795,,     640,,    1155,,    6865,,    2725,,    4135,
"Ethnic origin population","      Tibetan",,    5430,,    2700,,    2730,,    6365,,    3175,,    3185,
"Ethnic origin population","      Vietnamese",,   36840,,   17305,,   19530,,  107640,,   51350,,   56290,
"Ethnic origin population","      East and Southeast Asian origins; n.i.e.",126,    1375,,     700,,     680,,    4375,,    2165,,    2210,
"Ethnic origin population","    Other Asian origins",,    4605,,    2305,,    2295,,   13430,,    6575,,    6855,
"Ethnic origin population","      Other Asian origins; n.i.e.",127,    4605,,    2305,,    2295,,   13430,,    6575,,    6855,
"Ethnic origin population","  Oceania origins",,    5790,,    2905,,    2890,,   20680,,   10435,,   10240,
"Ethnic origin population","    Australian",,    3705,,    1940,,    1765,,   13315,,    6780,,    6530,
"Ethnic origin population","    New Zealander",,    1230,,     640,,     590,,    4250,,    2255,,    2000,
"Ethnic origin population","    Pacific Islands origins",,    1025,,     430,,     595,,    3490,,    1625,,    1860,
"Ethnic origin population","      Fijian",,     465,,     165,,     300,,    1610,,     665,,     945,
"Ethnic origin population","      Hawaiian",,     130,,      55,,      70,,     470,,     235,,     240,
"Ethnic origin population","      Maori",,     145,,      80,,      65,,     485,,     255,,     230,
"Ethnic origin population","      Polynesian; n.o.s.",128,      75,,      15,,      60,,     275,,     115,,     165,
"Ethnic origin population","      Samoan",,      65,,      35,,      30,,     225,,     140,,      85,
"Ethnic origin population","      Pacific Islands origins; n.i.e.",129,     220,,      95,,     125,,     555,,     265,,     290,
"Household characteristics","Total - Private households by tenure - 25% sample data",130, 1112930,,,...,,..., 5169175,,,...,,...
"Household characteristics","  Owner",,  587095,,,...,,..., 3601825,,,...,,...
"Household characteristics","  Renter",,  525835,,,...,,..., 1559720,,,...,,...
"Household characteristics","  Band housing",,       0,,,...,,...,    7635,,,...,,...
"Household characteristics","Total - Occupied private dwellings by condominium status - 25% sample data",131, 1112930,,,...,,..., 5169170,,,...,,...
"Household characteristics","  Condominium",,  292265,,,...,,...,  680495,,,...,,...
"Household characteristics","  Not condominium",,  820665,,,...,,..., 4488680,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of bedrooms - 25% sample data",132, 1112925,,,...,,..., 5169175,,,...,,...
"Household characteristics","  No bedrooms",,   22355,,,...,,...,   33950,,,...,,...
"Household characteristics","  1 bedroom",,  310010,,,...,,...,  699980,,,...,,...
"Household characteristics","  2 bedrooms",,  315685,,,...,,..., 1122145,,,...,,...
"Household characteristics","  3 bedrooms",,  270925,,,...,,..., 1876905,,,...,,...
